사고번호,발생년월,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령대,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령대,피해운전자 상해정도
2021072100100353,2021년 7월,수요일,서울특별시 광진구 구의동,중상사고,0,1,0,0,차대차 - 충돌,신호위반,건조,맑음,단일로 - 기타,이륜,남,20세 이하,상해없음,자전거,남,41-50세,중상
2.02107E+15,2021년 7월,목요일,서울특별시 광진구 군자동,중상사고,0,1,0,0,차량단독 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,21-30세,중상,,,,
2021072200100559,2021년 7월,목요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,51-60세,상해없음,보행자,남,51-60세,경상
2.02107E+15,2021년 7월,목요일,서울특별시 광진구 능동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,기타,교차로 - 교차로부근,기타불명,기타불명,기타불명,기타불명,이륜,남,41-50세,경상
2021072300100211,2021년 7월,금요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,남,61-64세,상해없음,승용,남,41-50세,경상
2021072300100251,2021년 7월,금요일,서울특별시 광진구 중곡동,중상사고,0,1,0,0,차대사람 - 보도통행중,기타,건조,맑음,기타 - 기타,화물,남,41-50세,상해없음,보행자,남,21-30세,중상
2021072300100525,2021년 7월,금요일,서울특별시 광진구 중곡동,중상사고,0,1,3,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,경상,승용,남,65세 이상,중상
2021072300100526,2021년 7월,금요일,서울특별시 광진구 자양동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 교량,승용,남,41-50세,상해없음,승용,여,31-40세,경상
2021072300100565,2021년 7월,금요일,서울특별시 광진구 중곡동,중상사고,0,1,0,0,차대사람 - 차도통행중,교차로운행방법위반,건조,맑음,교차로 - 교차로부근,승용,남,21-30세,상해없음,보행자,여,51-60세,중상
2021072400100143,2021년 7월,토요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,65세 이상,상해없음,보행자,남,51-60세,경상
2021072400100224,2021년 7월,토요일,서울특별시 광진구 중곡동,중상사고,0,1,1,0,차대차 - 충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,이륜,남,41-50세,중상,승용,남,31-40세,경상
2021072400100225,2021년 7월,토요일,서울특별시 광진구 자양동,경상사고,0,0,2,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,41-50세,상해없음,승용,남,31-40세,경상
2021072400100385,2021년 7월,토요일,서울특별시 광진구 중곡동,부상신고사고,0,0,0,1,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,이륜,여,31-40세,부상신고,승용,여,61-64세,상해없음
2021072400100523,2021년 7월,토요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,원동기,남,20세 이하,상해없음,자전거,남,12세 이하,경상
2021072500100312,2021년 7월,일요일,서울특별시 광진구 구의동,중상사고,0,1,1,0,차대차 - 추돌,신호위반,건조,맑음,단일로 - 기타,승용,여,31-40세,상해없음,승합,남,51-60세,경상
2.02107E+15,2021년 7월,월요일,서울특별시 광진구 화양동,경상사고,0,0,2,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,31-40세,기타불명,화물,남,31-40세,경상
2021072600100413,2021년 7월,월요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대차 - 충돌,중앙선침범,건조,맑음,기타 - 기타,이륜,남,20세 이하,상해없음,승용,남,41-50세,경상
2021072600100602,2021년 7월,월요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,기타불명,기타불명,기타불명,기타불명,이륜,남,61-64세,경상
2021072800100443,2021년 7월,수요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,원동기,남,61-64세,상해없음,원동기,남,21-30세,경상
2021072800100515,2021년 7월,수요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 기타,불법유턴,건조,맑음,단일로 - 기타,원동기,남,31-40세,상해없음,이륜,남,21-30세,경상
2021072900100131,2021년 7월,목요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,원동기,남,21-30세,경상
2021072900100273,2021년 7월,목요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 기타,기타,건조,맑음,단일로 - 기타,승용,남,61-64세,상해없음,이륜,남,65세 이상,경상
2021072900100339,2021년 7월,목요일,서울특별시 광진구 구의동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,승용,남,51-60세,상해없음,이륜,남,61-64세,부상신고
2021073000100066,2021년 7월,금요일,서울특별시 광진구 자양동,경상사고,0,0,2,0,차대차 - 충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로부근,승용,남,51-60세,기타불명,승용,여,51-60세,경상
2.02107E+15,2021년 7월,금요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,65세 이상,상해없음,자전거,남,41-50세,경상
2021073100100002,2021년 7월,토요일,서울특별시 광진구 능동,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,기타 - 기타,승용,남,61-64세,상해없음,승용,남,61-64세,경상
2021073100100266,2021년 7월,토요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,보행자,여,13-20세,경상
2021073100100267,2021년 7월,토요일,서울특별시 광진구 자양동,경상사고,0,0,2,0,차량단독 - 기타,기타,건조,맑음,단일로 - 기타,승합,남,41-50세,상해없음,,,,
2021073100100362,2021년 7월,토요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,보행자,남,21-30세,경상
2021073100100442,2021년 7월,토요일,서울특별시 광진구 광장동,중상사고,0,1,2,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로부근,승합,남,41-50세,상해없음,승용,남,61-64세,상해없음
2021080100100393,2021년 8월,일요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,단일로 - 지하차도(도로)내,승용,남,51-60세,상해없음,이륜,남,21-30세,경상
2021080200100066,2021년 8월,월요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,보행자,여,51-60세,경상
2021080200100085,2021년 8월,월요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,이륜,남,41-50세,경상
2021080200100298,2021년 8월,월요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,21-30세,경상,이륜,남,21-30세,상해없음
2021080300100046,2021년 8월,화요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,기타 - 기타,화물,남,51-60세,상해없음,승용,여,21-30세,경상
2.02108E+15,2021년 8월,화요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,51-60세,상해없음,보행자,여,65세 이상,경상
2021080300100221,2021년 8월,화요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,원동기,남,21-30세,상해없음,원동기,남,21-30세,경상
2021080300100296,2021년 8월,화요일,서울특별시 광진구 구의동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,보행자,남,65세 이상,중상
2021080400100224,2021년 8월,수요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대차 - 충돌,차로위반,건조,맑음,단일로 - 기타,승합,남,65세 이상,상해없음,승용,남,21-30세,경상
2021080400100339,2021년 8월,수요일,서울특별시 광진구 자양동,경상사고,0,0,2,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,31-40세,경상,승용,남,21-30세,경상
2021080400100376,2021년 8월,수요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,승용,남,21-30세,경상
2021080400100377,2021년 8월,수요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,61-64세,상해없음,이륜,남,31-40세,경상
2021080400100512,2021년 8월,수요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,원동기,남,41-50세,경상
2.02108E+15,2021년 8월,목요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승합,남,65세 이상,상해없음,승용,남,31-40세,경상
2021080500100242,2021년 8월,목요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,원동기,남,31-40세,상해없음,승용,남,31-40세,경상
2021080500100435,2021년 8월,목요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차량단독 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,,,,
2021080600100011,2021년 8월,금요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,사륜오토바이(ATV),남,21-30세,경상,,,,
2021080600100099,2021년 8월,금요일,서울특별시 광진구 구의동,부상신고사고,0,0,0,1,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,41-50세,부상신고,승용,남,31-40세,상해없음
2.02108E+15,2021년 8월,금요일,서울특별시 광진구 광장동,경상사고,0,0,1,0,차대차 - 충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로부근,승용,남,65세 이상,상해없음,승용,남,41-50세,경상
2021080600100163,2021년 8월,금요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,건조,맑음,기타 - 기타,승용,남,51-60세,상해없음,보행자,남,21-30세,경상
2.02108E+15,2021년 8월,금요일,서울특별시 광진구 중곡동,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,61-64세,상해없음,이륜,남,31-40세,중상
2021080600100401,2021년 8월,금요일,서울특별시 광진구 자양동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,기타불명,기타불명,기타불명,기타불명,보행자,남,41-50세,부상신고
2021080700100099,2021년 8월,토요일,서울특별시 광진구 구의동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,41-50세,상해없음,보행자,남,12세 이하,중상
2021080700100215,2021년 8월,토요일,서울특별시 광진구 자양동,중상사고,0,1,0,0,차대차 - 기타,신호위반,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,자전거,남,31-40세,중상
2021080700100216,2021년 8월,토요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,자전거,남,31-40세,경상,승용,남,31-40세,상해없음
2021080700100387,2021년 8월,토요일,서울특별시 광진구 중곡동,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,기타 - 기타,자전거,남,51-60세,상해없음,자전거,남,31-40세,중상
2021080800100421,2021년 8월,일요일,서울특별시 광진구 자양동,부상신고사고,0,0,0,1,차대차 - 기타,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,여,21-30세,부상신고,승용,남,61-64세,상해없음
2021080900100555,2021년 8월,월요일,서울특별시 광진구 중곡동,중상사고,0,1,1,0,차대차 - 충돌,신호위반,건조,흐림,교차로 - 교차로안,이륜,남,21-30세,경상,승용,남,51-60세,상해없음
2021081000100216,2021년 8월,화요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,주차장 - 주차장,승용,여,51-60세,상해없음,승용,남,31-40세,경상
2021081100100337,2021년 8월,수요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,승용,여,31-40세,경상
2021081300100136,2021년 8월,금요일,서울특별시 광진구 자양동,중상사고,0,1,0,0,차대차 - 충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,31-40세,상해없음,승용,여,31-40세,중상
2021081300100281,2021년 8월,금요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,21-30세,상해없음,승용,남,31-40세,경상
2021081400100187,2021년 8월,토요일,서울특별시 광진구 화양동,경상사고,0,0,4,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,31-40세,경상,사륜오토바이(ATV),남,21-30세,경상
2021081400100218,2021년 8월,토요일,서울특별시 광진구 광장동,중상사고,0,1,4,0,차대차 - 충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로부근,승용,남,20세 이하,중상,승용,남,41-50세,경상
