,도로명,열선,도로 종류,시작점_위도,시작점_경도,종료점_위도,종료점_경도,중앙점_위도,중앙점_경도,도로_길이,도로폭,도로규모,행정구역,고도의_차이,경사각,최근접_시설들_거리,최근접_시설의_평균거리,2019_평균_온도,2020_평균_온도,2021_평균_온도,2022_평균_온도,2023_평균_온도,2024_평균_온도,종합_평균_기온,행정동,생활인구,최근접_시설들_최소거리,최근접_시설들_최대거리,점수
3187,뚝섬로52가길,0,주거지 도로,37.5312169,127.0718791,37.5307699,127.0714687,37.5309934,127.0716739,61.48306603,6m미만,소로,광진구,0.272157669067381,0.2536211511191384,"25.718107975030303 ,48.968039760507644 ,166.6113956396647 ,267.0372122071098 ,237.32290404606093",149.13153192567466,5.083285388000024,1.554521540000015,-2.6257169199999906,-1.2359499879999816,-6.929004099999958,-2.953846839999983,-1.184452,자양3동,619954.473070909,25.718107975030303,267.0372122071098,0.0021862835
1386,뚝섬로56길,0,주거지 도로,37.5287012,127.0827995,37.5293602,127.0827174,37.5290307,127.0827585,73.63433732,6m미만,소로,광진구,0.3665809631347585,0.2852391860309101,"69.61067034120128 ,147.4188053839032 ,169.32412060023952 ,171.7812948250962 ,146.13916305416072",140.85481084092018,3.015383288000032,0.1286375300000296,-3.2006278839999824,-3.13568550399998,-5.736115119999994,-4.7038730799999655,-2.272047,자양2동,504804.4805581818,69.61067034120128,171.7812948250962,0.0021853445
1260,뚝섬로56길,0,주거지 도로,37.5293602,127.0827174,37.5287012,127.0827995,37.5290307,127.0827585,73.63433732,6m미만,소로,광진구,0.3665809631347585,0.2852391860309101,"69.61067034120128 ,147.4188053839032 ,169.32412060023952 ,171.7812948250962 ,146.13916305416072",140.85481084092018,3.015383288000032,0.1286375300000296,-3.2006278839999824,-3.13568550399998,-5.736115119999994,-4.7038730799999655,-2.272047,자양2동,504804.4805581818,69.61067034120128,171.7812948250962,0.0021853445
1284,자양번영로,0,3차로,37.5296951,127.0746217,37.530543,127.0748984,37.53011905,127.07476,97.38878094,폭10-12m,소로1류,광진구,0.4803180694580113,0.2825799442078286,"74.31919757330094 ,107.5557286203892 ,108.43731561419551 ,182.53406991193668 ,168.4510829982039",128.25947894360525,4.881622208000022,1.877524430000032,-2.952479631999984,-2.03508306399998,-7.024708659999973,-3.024485919999975,-1.379602,자양2동,504804.4805581818,74.31919757330094,182.53406991193668,0.0021831961
1436,자양번영로,0,3차로,37.530543,127.0748984,37.5296951,127.0746217,37.53011905,127.07476,97.38878094,폭10-12m,소로1류,광진구,0.4803180694580113,0.2825799442078286,"74.31919757330094 ,107.5557286203892 ,108.43731561419551 ,182.53406991193668 ,168.4510829982039",128.25947894360525,4.881622208000022,1.877524430000032,-2.952479631999984,-2.03508306399998,-7.024708659999973,-3.024485919999975,-1.379602,자양2동,504804.4805581818,74.31919757330094,182.53406991193668,0.0021831961
5920,동일로40길,0,주거지 도로,37.5518407,127.070355,37.5517971,127.0704459,37.5518189,127.0704004,9.503120753,6m미만,소로,광진구,0.1658658981323206,1.014589996346398,"63.19936529706753 ,138.55794214342652 ,132.4086709349507 ,132.4086709349507 ,132.4086709349507",119.79666404906922,5.1113131520000135,1.5117962900000257,-4.698404247999974,-3.237542499999975,-7.116140694999984,-2.469057669999984,-1.816339,군자동,582292.51772,63.19936529706753,138.55794214342652,0.0021720643
5922,동일로40길,0,주거지 도로,37.5517971,127.0704459,37.5518407,127.070355,37.5518189,127.0704004,9.503120753,6m미만,소로,광진구,0.1658658981323206,1.014589996346398,"63.19936529706753 ,138.55794214342652 ,132.4086709349507 ,132.4086709349507 ,132.4086709349507",119.79666404906922,5.1113131520000135,1.5117962900000257,-4.698404247999974,-3.237542499999975,-7.116140694999984,-2.469057669999984,-1.816339,군자동,582292.51772,63.19936529706753,138.55794214342652,0.0021720643
3527,자양로13가길,0,주거지 도로,37.5350201,127.0808832,37.5346878,127.0813712,37.53485395,127.0811272,56.71749795,6m미만,소로,광진구,0.8647804260253906,0.8735311205082297,"12.387358366865515 ,106.45201206527634 ,102.01323186518454 ,109.98269466684226 ,114.13640414575131",88.99434022198399,5.123618024000007,1.6057918400000233,-3.106290531999991,-1.8026577039999776,-4.02026907999998,-2.405254629999982,-0.76751,자양1동,598211.9410745455,12.387358366865517,114.13640414575131,0.0021715444
3509,자양로13가길,0,주거지 도로,37.5346878,127.0813712,37.5350201,127.0808832,37.53485395,127.0811272,56.71749795,6m미만,소로,광진구,0.8647804260253906,0.8735311205082297,"12.387358366865515 ,106.45201206527634 ,102.01323186518454 ,109.98269466684226 ,114.13640414575131",88.99434022198399,5.123618024000007,1.6057918400000233,-3.106290531999991,-1.8026577039999776,-4.02026907999998,-2.405254629999982,-0.76751,자양1동,598211.9410745455,12.387358366865517,114.13640414575131,0.0021715444
1197,뚝섬로30길,0,주거지 도로,37.53605,127.06558,37.5355412,127.0661399,37.5357956,127.06586,75.0876095,6m미만,소로,광진구,0.4194250106811612,0.32004037830671,"50.86113961417672 ,90.42277364706669 ,83.67705730681571 ,210.94833533522865 ,187.80003718488933",124.74186861763542,5.719720712000014,1.8376475300000263,-3.6483885039999904,-1.5165694299999617,-6.335977629999988,-1.854953409999979,-0.96642,자양4동,627107.2152381819,50.86113961417672,210.94833533522865,0.0021675928
2175,군자로12길,0,주거지 도로,37.5509197,127.0722655,37.5509262,127.0721408,37.55092295,127.0722032,11.01688656,6m미만,소로,광진구,0.032022476196289,0.1665398069676786,"56.95951891223092 ,56.95951891223092 ,56.95951891223092 ,56.95951891223092 ,63.29722033766318",58.227059197317374,4.86248129600001,1.734537260000015,-4.956122955999973,-2.741929599999992,-7.249443474999978,-2.806302309999983,-1.859463,군자동,582292.51772,56.95951891223092,63.29722033766318,0.0021674454
2165,도봉산1길,0,주거지 도로,37.5509262,127.0721408,37.5509197,127.0722655,37.55092295,127.0722032,11.01688656,6m미만,소로,광진구,0.032022476196289,0.1665398069676786,"56.95951891223092 ,56.95951891223092 ,56.95951891223092 ,56.95951891223092 ,63.29722033766318",58.227059197317374,4.86248129600001,1.734537260000015,-4.956122955999973,-2.741929599999992,-7.249443474999978,-2.806302309999983,-1.859463,군자동,582292.51772,56.95951891223092,63.29722033766318,0.0021674454
4344,자양로45길,0,주거지 도로,37.5539045,127.0904232,37.555074,127.0898437,37.55448925,127.0901334,139.7165296,6m미만,소로,광진구,3.792091369628899,1.5547037342086614,"114.04192423266196 ,155.4042456982314 ,156.7899011075872 ,160.2120934758261 ,172.4912783357741",151.78788857001615,4.638259184000003,1.0834044500000175,-2.9647845039999767,-4.560316239999975,-4.626625827999976,-3.259759629999972,-1.61497,중곡4동,571703.5397563636,114.04192423266196,172.4912783357741,0.0021638048
4319,자양로45길,0,주거지 도로,37.555074,127.0898437,37.5539045,127.0904232,37.55448925,127.0901334,139.7165296,6m미만,소로,광진구,3.792091369628899,1.5547037342086614,"114.04192423266196 ,155.4042456982314 ,156.7899011075872 ,160.2120934758261 ,172.4912783357741",151.78788857001615,4.638259184000003,1.0834044500000175,-2.9647845039999767,-4.560316239999975,-4.626625827999976,-3.259759629999972,-1.61497,중곡4동,571703.5397563636,114.04192423266196,172.4912783357741,0.0021638048
4871,뚝섬로26길,0,주거지 도로,37.53515,127.0654834,37.5356508,127.0650469,37.5354004,127.0652652,67.6930358,6m미만,소로,광진구,0.0690975189209002,0.0584846045031991,"36.50687069651463 ,40.93643202398226 ,79.43765181182393 ,146.35966177006785 ,149.95252021306212",90.63862730309016,5.804487608000011,1.899741560000024,-3.3052192959999678,-1.414028829999978,-6.354776739999977,-1.9153384299999912,-0.880856,자양4동,627107.2152381819,36.50687069651463,149.95252021306212,0.0021501838
4867,뚝섬로26길,0,주거지 도로,37.5356508,127.0650469,37.53515,127.0654834,37.5354004,127.0652652,67.6930358,6m미만,소로,광진구,0.0690975189209002,0.0584846045031991,"36.50687069651463 ,40.93643202398226 ,79.43765181182393 ,146.35966177006785 ,149.95252021306212",90.63862730309016,5.804487608000011,1.899741560000024,-3.3052192959999678,-1.414028829999978,-6.354776739999977,-1.9153384299999912,-0.880856,자양4동,627107.2152381819,36.50687069651463,149.95252021306212,0.0021501838
6105,면목로5길,0,주거지 도로,37.5565786,127.0747727,37.5565534,127.0741799,37.556566,127.0744763,52.69998881,6m미만,소로,광진구,0.0651750564575213,0.0713591771121972,"147.0606048005923 ,162.84882241184968 ,191.082874435496 ,264.5106663502638 ,271.2591163295415",207.35241686554863,5.115414776000011,2.131597250000027,-4.057183695999976,-1.3943752149999824,-6.905932464999985,-2.758450029999977,-1.311488,군자동,582292.51772,147.0606048005923,271.2591163295415,0.0021495025
6097,면목로5길,0,주거지 도로,37.5565534,127.0741799,37.5565786,127.0747727,37.556566,127.0744763,52.69998881,6m미만,소로,광진구,0.0651750564575213,0.0713591771121972,"147.0606048005923 ,162.84882241184968 ,191.082874435496 ,264.5106663502638 ,271.2591163295415",207.35241686554863,5.115414776000011,2.131597250000027,-4.057183695999976,-1.3943752149999824,-6.905932464999985,-2.758450029999977,-1.311488,군자동,582292.51772,147.0606048005923,271.2591163295415,0.0021495025
4915,동일로2길,0,주거지 도로,37.5347174,127.0624014,37.5355818,127.061943,37.5351496,127.0621722,104.2699843,6m미만,소로,광진구,0.6144495010375994,0.3376331702766699,"159.4744992644105 ,160.38955631247939 ,150.56311333739 ,199.82256121680277 ,201.8842126624657",174.4267885587097,5.436708656000019,1.4610956600000218,-2.7084330039999718,-0.6082306149999823,-6.264199209999973,-2.9481501399999765,-0.938535,자양4동,627107.2152381819,150.56311333739,201.8842126624657,0.0021471432
4912,동일로2길,0,주거지 도로,37.5355818,127.061943,37.5347174,127.0624014,37.5351496,127.0621722,104.2699843,6m미만,소로,광진구,0.6144495010375994,0.3376331702766699,"159.4744992644105 ,160.38955631247939 ,150.56311333739 ,199.82256121680277 ,201.8842126624657",174.4267885587097,5.436708656000019,1.4610956600000218,-2.7084330039999718,-0.6082306149999823,-6.264199209999973,-2.9481501399999765,-0.938535,자양4동,627107.2152381819,150.56311333739,201.8842126624657,0.0021471432
5865,광나루로19길,0,주거지 도로,37.5490904,127.0732476,37.5494456,127.0729952,37.549268,127.0731214,45.33312428,6m미만,소로,광진구,0.6275196075439506,0.7930620660702801,"92.70605618536462 ,227.8063665382672 ,243.9250328554671 ,243.9250328554671 ,243.9250328554671",210.45750425800665,5.267174864000026,1.4622350000000115,-4.569203091999976,-2.021581884999975,-7.069997424999983,-2.5818523299999754,-1.585537,군자동,582292.51772,92.70605618536462,243.9250328554671,0.0021456021
5821,광나루로19길,0,주거지 도로,37.5494456,127.0729952,37.5490904,127.0732476,37.549268,127.0731214,45.33312428,6m미만,소로,광진구,0.6275196075439506,0.7930620660702801,"92.70605618536462 ,227.8063665382672 ,243.9250328554671 ,243.9250328554671 ,243.9250328554671",210.45750425800665,5.267174864000026,1.4622350000000115,-4.569203091999976,-2.021581884999975,-7.069997424999983,-2.5818523299999754,-1.585537,군자동,582292.51772,92.70605618536462,243.9250328554671,0.0021456021
3718,미가로,0,주거지 도로,37.5381339,127.0865345,37.5382171,127.0868702,37.5381755,127.0867023,31.01140655,6m미만,소로,광진구,0.0547809600830113,0.101211758156846,"97.93820741502628 ,87.81781891089575 ,122.3222050179323 ,154.71710597267338 ,165.76647247936637",125.71236195917882,4.507007216000034,1.1073305900000132,-1.9995356559999664,-4.287558243999979,-5.790803439999979,-4.192879089999977,-1.776073,구의1동,525582.6877527273,87.81781891089575,165.76647247936637,0.0021377057
1623,미가로,0,주거지 도로,37.5382171,127.0868702,37.5381339,127.0865345,37.5381755,127.0867023,31.01140655,6m미만,소로,광진구,0.0547809600830113,0.101211758156846,"97.93820741502628 ,87.81781891089575 ,122.3222050179323 ,154.71710597267338 ,165.76647247936637",125.71236195917882,4.507007216000034,1.1073305900000132,-1.9995356559999664,-4.287558243999979,-5.790803439999979,-4.192879089999977,-1.776073,구의1동,525582.6877527273,87.81781891089575,165.76647247936637,0.0021377057
5275,자양로43길,0,주거지 도로,37.5563732,127.0889591,37.5573322,127.0887924,37.5568527,127.0888757,107.6437877,6m미만,소로,광진구,2.072675704956051,1.1030925926626771,"30.35500536144643 ,103.28742894626978 ,140.42253501332988 ,161.2552597530347 ,135.83963680377613",114.23197317557135,4.986897224000029,1.6912423400000118,-2.912830599999984,-5.176927047999982,-4.678579731999986,-2.5938153999999733,-1.447336,중곡4동,571703.5397563636,30.35500536144643,161.2552597530347,0.002128812
5243,자양로43길,0,주거지 도로,37.5573322,127.0887924,37.5563732,127.0889591,37.5568527,127.0888757,107.6437877,6m미만,소로,광진구,2.072675704956051,1.1030925926626771,"30.35500536144643 ,103.28742894626978 ,140.42253501332988 ,161.2552597530347 ,135.83963680377613",114.23197317557135,4.986897224000029,1.6912423400000118,-2.912830599999984,-5.176927047999982,-4.678579731999986,-2.5938153999999733,-1.447336,중곡4동,571703.5397563636,30.35500536144643,161.2552597530347,0.002128812
6315,동일로60길,0,주거지 도로,37.5578199,127.0756811,37.5577575,127.07632,37.5577887,127.0760006,71.9721834,6m미만,소로,광진구,0.1041879653930699,0.1052011139285993,"218.93626485758605 ,240.48979341927475 ,235.7046234883739 ,266.6058897530598 ,310.53945709892474",254.4552057234438,4.703201564000016,1.4764767500000364,-4.41402498399998,-1.214929165000001,-7.5579197799999775,-2.92650267999998,-1.655616,군자동,582292.51772,218.93626485758605,310.53945709892474,0.00212654
6316,동일로60길,0,주거지 도로,37.5577575,127.07632,37.5578199,127.0756811,37.5577887,127.0760006,71.9721834,6m미만,소로,광진구,0.1041879653930699,0.1052011139285993,"218.93626485758605 ,240.48979341927475 ,235.7046234883739 ,266.6058897530598 ,310.53945709892474",254.4552057234438,4.703201564000016,1.4764767500000364,-4.41402498399998,-1.214929165000001,-7.5579197799999775,-2.92650267999998,-1.655616,군자동,582292.51772,218.93626485758605,310.53945709892474,0.00212654
4591,군자로,0,3차로,37.5516361,127.0712412,37.5512221,127.0712193,37.5514291,127.0712302,46.07991208,6m미만,소로,광진구,0.1499423980712908,0.1864569817445655,"48.92736163827284 ,48.92736163827284 ,48.92736163827284 ,48.92736163827284 ,67.62995093359554",52.66787949733738,5.230943852000007,1.723713530000026,-4.668325671999992,-2.9367567399999785,-7.040944254999992,-2.349426969999982,-1.673466,군자동,582292.51772,48.92736163827284,67.62995093359554,0.0021228215
5899,군자로,0,3차로,37.5512221,127.0712193,37.5516361,127.0712412,37.5514291,127.0712302,46.07991208,6m미만,소로,광진구,0.1499423980712908,0.1864569817445655,"48.92736163827284 ,48.92736163827284 ,48.92736163827284 ,48.92736163827284 ,67.62995093359554",52.66787949733738,5.230943852000007,1.723713530000026,-4.668325671999992,-2.9367567399999785,-7.040944254999992,-2.349426969999982,-1.673466,군자동,582292.51772,48.92736163827284,67.62995093359554,0.0021228215
3815,아차산로66길,0,주거지 도로,37.5413356,127.0965047,37.5423,127.10164,37.5418178,127.0990724,482.6234969,6m미만,소로,광진구,0.6020927429199219,0.0741412539153121,"163.61237822467052 ,197.0290124943018 ,172.15939329679745 ,196.4866416797735 ,196.4866416797735",185.15481347506332,2.884131320000017,-0.010931619999989,-3.8534697039999855,-5.597685309999974,-5.302026579999984,-2.2336211971428344,-2.352267,광장동,845003.6362,163.61237822467052,197.0290124943018,0.0021212243
3268,자양번영로3길,0,주거지 도로,37.5325077,127.0726371,37.5321983,127.0728996,37.532353,127.0727684,41.46563238,6m미만,소로,광진구,0.1214914321899396,0.1678724241607363,"88.22943007603395 ,112.58931635159976 ,122.38610907388545 ,161.47560742378474 ,146.46876674574347",126.22984593420946,4.957502252000029,1.4479932500000243,-3.234124479999985,-1.1183700999999815,-6.97172934999999,-2.0822517399999847,-1.16683,자양3동,619954.473070909,88.22943007603395,161.47560742378474,0.00212052
1681,자양번영로3길,0,주거지 도로,37.5321983,127.0728996,37.5325077,127.0726371,37.532353,127.0727684,41.46563238,6m미만,소로,광진구,0.1214914321899396,0.1678724241607363,"88.22943007603395 ,112.58931635159976 ,122.38610907388545 ,161.47560742378474 ,146.46876674574347",126.22984593420946,4.957502252000029,1.4479932500000243,-3.234124479999985,-1.1183700999999815,-6.97172934999999,-2.0822517399999847,-1.16683,자양3동,619954.473070909,88.22943007603395,161.47560742378474,0.00212052
5175,능동로13길,0,주거지 도로,37.5441208,127.0697548,37.54449,127.0694089,37.5443054,127.0695819,51.14080535,6m미만,소로,광진구,0.7844753265380788,0.8788219826945027,"87.12064019845619 ,131.00690879517865 ,249.27878979399594 ,392.2468073964116 ,329.6141339749889",237.85345603180627,5.813374460000011,2.607841370000017,-3.88491548799999,-3.0350248149999857,-6.885424344999983,-1.4237132199999916,-1.134644,화양동,933033.0985672728,87.12064019845619,392.2468073964116,0.0021161274
